2018-04-06 00:00:00;83,;733 602,9734;0,;93 672,5129;0,;0,;51 763,1934
2018-04-07 00:00:00;73,;734 769,0736;0,;93 807,4399;0,;0,;51 766,7126
2018-04-08 00:00:00;69,;735 872,4382;0,;93 941,0546;0,;0,;51 771,4093
2018-04-09 00:00:00;85,;736 910,3083;0,;94 076,1389;0,;0,;51 776,2095
2018-04-10 00:00:00;80,;738 044,6222;0,;94 287,0053;0,;0,;51 780,8537
2018-04-11 00:00:00;79,;739 111,5105;0,;94 512,4404;0,;0,;51 785,2092
2018-04-12 00:00:00;80,;740 159,7297;0,;94 745,0251;0,;0,;51 790,0079
2018-04-13 00:00:00;76,;741 210,2576;0,;94 984,2514;0,;0,;51 795,1246
2018-04-14 00:00:00;66,;742 205,9044;0,;95 195,0435;0,;0,;51 801,7496
2018-04-15 00:00:00;69,;743 097,4418;0,;95 391,7155;0,;0,;51 805,4765
2018-04-16 00:00:00;72,;743 992,2693;0,;95 574,9064;0,;0,;51 811,0381
2018-04-17 00:00:00;75,;745 084,7231;0,;95 791,368;0,;0,;51 815,0994
2018-04-18 00:00:00;74,;746 103,3336;0,;95 965,2881;0,;0,;51 820,3226
2018-04-19 00:00:00;79,;747 107,574;0,;96 130,296;0,;0,;51 824,9537
2018-04-20 00:00:00;66,;748 081,7657;0,;96 291,953;0,;0,;51 829,4644
2018-04-21 00:00:00;74,;749 029,8648;0,;96 442,1088;0,;0,;51 836,384
2018-04-22 00:00:00;72,;749 950,2542;0,;96 588,3539;0,;0,;51 840,633
2018-04-23 00:00:00;68,;750 844,267;0,;96 727,1915;0,;0,;51 845,1142
2018-04-24 00:00:00;76,;751 885,4389;0,;96 890,1952;0,;0,;51 848,5629
2018-04-25 00:00:00;79,;752 903,1295;0,;97 053,2549;0,;0,;51 851,202
2018-04-26 00:00:00;75,;753 868,8967;0,;97 227,8599;0,;0,;51 855,2036
2018-04-27 00:00:00;79,;754 895,4589;0,;97 418,3679;0,;0,;51 857,5426
2018-04-28 00:00:00;130,;755 900,3817;0,;97 596,8492;0,;0,;51 867,9696
2018-04-29 00:00:00;71,;756 792,038;0,;97 759,0263;0,;0,;51 871,0951
2018-04-30 00:00:00;67,;757 623,6092;0,;97 918,6945;0,;0,;51 873,8805
2018-05-01 00:00:00;64,;758 489,9257;0,;98 100,5249;0,;0,;51 875,7387
2018-05-02 00:00:00;66,;759 260,5284;0,;98 268,3569;0,;0,;51 880,2469
2018-05-03 00:00:00;67,;760 035,3182;0,;98 418,6398;0,;0,;51 882,8997
2018-05-04 00:00:00;66,;760 823,5338;0,;98 580,9994;0,;0,;51 887,4391
2018-05-05 00:00:00;72,;761 609,3419;0,;98 725,2963;0,;0,;51 892,5713
2018-05-06 00:00:00;70,;762 407,221;0,;98 870,3716;0,;0,;51 900,9728
2018-05-07 00:00:00;65,;763 234,8392;0,;99 015,9369;0,;0,;51 905,5913
2018-05-08 00:00:00;71,;764 185,6016;0,;99 182,7217;0,;0,;51 909,6515
