2018-04-06 00:00:00;91,;1 091 577,1966;0,;141 998,4774;0,;0,;32,0226
2018-04-07 00:00:00;89,;1 093 042,9378;0,;142 216,8091;0,;0,;32,0226
2018-04-08 00:00:00;100,;1 094 433,9967;0,;142 379,8538;0,;0,;33,2324
2018-04-09 00:00:00;81,;1 095 673,1507;0,;142 469,5282;0,;0,;34,0086
2018-04-10 00:00:00;89,;1 097 076,7068;0,;142 722,6469;0,;0,;34,0086
2018-04-11 00:00:00;89,;1 098 465,1793;0,;142 983,8959;0,;0,;34,0086
2018-04-12 00:00:00;80,;1 099 821,109;0,;143 281,2256;0,;0,;34,0086
2018-04-13 00:00:00;81,;1 101 107,6499;0,;143 543,462;0,;0,;34,0086
2018-04-14 00:00:00;86,;1 102 328,115;0,;143 785,1539;0,;0,;34,0086
2018-04-15 00:00:00;72,;1 103 516,9097;0,;143 957,6319;0,;0,;34,7707
2018-04-16 00:00:00;88,;1 104 636,5386;0,;144 075,0642;0,;0,;34,9853
2018-04-17 00:00:00;76,;1 105 909,9349;0,;144 356,2935;0,;0,;34,9853
2018-04-18 00:00:00;94,;1 107 307,9086;0,;144 638,2333;0,;0,;34,9853
2018-04-19 00:00:00;96,;1 108 657,6416;0,;144 934,1585;0,;0,;34,9853
2018-04-20 00:00:00;75,;1 109 922,2695;0,;145 207,8511;0,;0,;34,9853
2018-04-21 00:00:00;73,;1 111 102,4031;0,;145 474,1078;0,;0,;34,9853
2018-04-22 00:00:00;79,;1 112 249,7162;0,;145 648,1952;0,;0,;34,9887
2018-04-23 00:00:00;67,;1 113 260,349;0,;145 768,0119;0,;0,;35,0071
2018-04-24 00:00:00;82,;1 114 567,5523;0,;146 029,7356;0,;0,;35,0071
2018-04-25 00:00:00;73,;1 115 777,6764;0,;146 290,0638;0,;0,;35,0071
2018-04-26 00:00:00;95,;1 117 119,5498;0,;146 554,7352;0,;0,;35,0071
2018-04-27 00:00:00;80,;1 118 374,3145;0,;146 812,3871;0,;0,;35,0071
2018-04-28 00:00:00;73,;1 119 536,5919;0,;147 033,1803;0,;0,;35,0071
2018-04-29 00:00:00;68,;1 120 621,9778;0,;147 193,6666;0,;0,;35,3481
2018-04-30 00:00:00;63,;1 121 566,6877;0,;147 307,3804;0,;0,;35,4599
2018-05-01 00:00:00;55,;1 122 533,3518;0,;147 464,1231;0,;0,;35,4599
2018-05-02 00:00:00;57,;1 123 448,145;0,;147 595,3282;0,;0,;35,4599
2018-05-03 00:00:00;53,;1 124 353,309;0,;147 718,7522;0,;0,;35,7075
2018-05-04 00:00:00;63,;1 125 280,246;0,;147 843,5359;0,;0,;35,7084
2018-05-05 00:00:00;64,;1 126 347,859;0,;148 030,7844;0,;0,;35,7084
2018-05-06 00:00:00;62,;1 127 376,2434;0,;148 166,7313;0,;0,;36,5495
2018-05-07 00:00:00;70,;1 128 421,2011;0,;148 268,7274;0,;0,;38,1082
2018-05-08 00:00:00;83,;1 129 679,9469;0,;148 510,7047;0,;0,;38,1082
2018-05-09 00:00:00;91,;1 130 953,9118;0,;148 753,3312;0,;0,;38,1082
